obsTime,C20,C30,C20Pred,C20PredGrowth,C20PredGrowthR,C20_Adjusted,C20_F,C20_F_80_U,C20_F_80_L,C20_F_95_U,C20_F_95_L,IND_R,TSEST
1999-08-01,4253.4,1295224.3,4703.93521428952,0.035787249841272,3.58,,,,,,,41,20
1999-09-01,4264.5,1293506.6,4682.08009910979,-0.00464613439261276,-0.46,,,,,,,41,20
1999-10-01,4270.8,1307961.7,4865.99922086247,0.0392814983638677,3.93,,,,,,,41,20
1999-11-01,4302.3,1308433.3,4871.99961226887,0.00123312625712522,0.12,,,,,,,41,20
1999-12-01,4324.1,1315884.6,4966.80605095942,0.0194594511977802,1.95,,,,,,,41,20
2000-01-01,4252.4,1332474.5,5177.8872498418,0.0424983775723665,4.25,,,,,,,41,20
2000-02-01,4252.6,1306215.8,4843.78530365208,-0.0645247627205352,-6.45,,,,,,,41,20
2000-03-01,4248.7,1306513.8,4847.57689957893,0.000782775389321067,0.08,,,,,,,41,20
2000-04-01,4261,1303872.6,4813.97165406882,-0.006932380074884,-0.69,,,,,,,41,20
2000-05-01,4261.2,1317538.6,4987.85068070109,0.0361196615034714,3.61,,,,,,,41,20
2000-06-01,4346.6,1341190,5288.77870722608,0.0603322043479242,6.03,,,,,,,41,20
2000-07-01,4334.3,1343531.4,5318.56945455206,0.00563282167304019,0.56,,,,,,,41,20
2000-08-01,4390.2,1328103.4,5122.27166274153,-0.0369080057124241,-3.69,,,,,,,41,20
2000-09-01,4388.1,1330658.7,5154.78396164051,0.00634724220807485,0.63,,,,,,,41,20
2000-10-01,4378.9,1315791.5,4965.62149531918,-0.0366964877149049,-3.67,,,,,,,41,20
2000-11-01,4390.7,1307532.4,4860.53703250207,-0.0211623988892766,-2.12,,,,,,,41,20
2000-12-01,4479.9,1304898.1,4827.01957897819,-0.0068958333821451,-0.69,,,,,,,41,20
2001-01-01,4466,1311643.4,4912.84324342591,0.0177798459367122,1.78,,,,,,,41,20
2001-02-01,4560.8,1311105.7,4906.00183023843,-0.00139255678402447,-0.14,,,,,,,41,20
2001-03-01,4572.4,1306278.6,4844.58433796149,-0.0125188482194172,-1.25,,,,,,,41,20
2001-04-01,4640.1,1307856.1,4864.65562176893,0.00414303527552615,0.41,,,,,,,41,20
2001-05-01,4645.9,1317066.5,4981.84392755657,0.0240897434266937,2.41,,,,,,,41,20
2001-06-01,4665.1,1308405.4,4871.64462728108,-0.0221201831847702,-2.21,,,,,,,41,20
2001-07-01,4676.5,1312441.4,4922.99657748508,0.0105409885434644,1.05,,,,,,,41,20
2001-08-01,4724.4,1308819.8,4876.91723584514,-0.00936001902797969,-0.94,,,,,,,41,20
2001-09-01,4771.4,1313418.8,4935.43250318612,0.0119984130365991,1.2,,,,,,,41,20
2001-10-01,4811,1311352,4909.13562244241,-0.00532818161868033,-0.53,,,,,,,41,20
2001-11-01,4839.2,1316071.5,4969.18406867327,0.0122319794866436,1.22,,,,,,,41,20
2001-12-01,4876.3,1320341.1,5023.50822293269,0.0109322080866123,1.09,,,,,,,41,20
2002-01-01,4944.8,1307254,4856.99481671,-0.0331468365996775,-3.31,,,,,,,41,20
2002-02-01,4927.3,1327327.7,5112.40206220307,0.0525854474075949,5.26,,,,,,,41,20
2002-03-01,4952.6,1337921.9,5247.19711444568,0.0263662854764853,2.64,,,,,,,41,20
2002-04-01,4945.1,1325755.1,5092.39312342933,-0.0295022252147101,-2.95,,,,,,,41,20
2002-05-01,5026.2,1331650.1,5167.39801600926,0.0147288103573225,1.47,,,,,,,41,20
2002-06-01,5024.2,1324760.5,5079.73835393654,-0.0169639849303525,-1.7,,,,,,,41,20
2002-07-01,5079.9,1327537.1,5115.06635813288,0.00695468973691523,0.7,,,,,,,41,20
2002-08-01,5100.7,1338636.1,5256.28422119388,0.0276082172104112,2.76,,,,,,,41,20
2002-09-01,5143.5,1340783.6,5283.60788647214,0.00519828535300535,0.52,,,,,,,41,20
2002-10-01,5152.7,1333750.4,5194.12113320783,-0.0169366756934086,-1.69,,,,,,,41,20
2002-11-01,5213.3,1352802.2,5436.52625830608,0.0466691320594114,4.67,,,,,,,41,20
2002-12-01,5193,1351870.5,5424.67179547034,-0.00218052158170547,-0.22,,,,,,,41,20
2003-01-01,5243.7,1361822,5551.28946951768,0.0233410755196421,2.33,,,,,,,41,20
2003-02-01,5255.4,1357664,5498.3852552094,-0.00953007667836085,-0.95,,,,,,,41,20
2003-03-01,5284.7,1357055.1,5490.63793051188,-0.00140901816404808,-0.14,,,,,,,41,20
2003-04-01,5263.6,1356470.7,5483.20233098283,-0.00135423235389935,-0.14,,,,,,,41,20
2003-05-01,5308.9,1351225.5,5416.46515327966,-0.0121712046491654,-1.22,,,,,,,41,20
2003-06-01,5258.7,1356248.6,5480.37644690446,0.0117994470224006,1.18,,,,,,,41,20
2003-07-01,5335.1,1357604.3,5497.62566367641,0.00314745108097199,0.31,,,,,,,41,20
2003-08-01,5335.9,1352730.1,5435.6088956674,-0.0112806458283901,-1.13,,,,,,,41,20
2003-09-01,5387,1354267.3,5455.16742338138,0.00359822203719665,0.36,,,,,,,41,20
2003-10-01,5402.6,1359482.7,5521.52544149186,0.0121642495931603,1.22,,,,,,,41,20
2003-11-01,5483,1365192.3,5594.17140157233,0.0131568641402181,1.32,,,,,,,41,20
2003-12-01,5499.5,1367231.5,5620.11711437114,0.00463799031819328,0.46,,,,,,,41,20
2004-01-01,5587.9,1368137.8,5631.64840090976,0.00205178758804498,0.21,,,,,,,41,20
2004-02-01,5588.7,1369929.2,5654.4412362902,0.00404727599413921,0.4,,,,,,,41,20
2004-03-01,5604.4,1371239.2,5671.10899019685,0.00294772784969056,0.29,,,,,,,41,20
2004-04-01,5637.4,1376571.3,5738.95183798742,0.011962889076518,1.2,,,,,,,41,20
2004-05-01,5677.2,1373335.6,5697.78248583799,-0.00717367096146622,-0.72,,,,,,,41,20
2004-06-01,5748.3,1379743.8,5779.31706643692,0.014309879466544,1.43,,,,,,,41,20
2004-07-01,5691,1364404.9,5584.15293636157,-0.0337694104392991,-3.38,,,,,,,41,20
2004-08-01,5705,1381023.6,5795.60057136038,0.0378656597354195,3.79,,,,,,,41,20
2004-09-01,5740,1387659,5880.02592576663,0.0145671450899232,1.46,,,,,,,41,20
2004-10-01,5702.9,1393468.8,5953.9467781688,0.0125715181081519,1.26,,,,,,,41,20
2004-11-01,5745.6,1397084.2,5999.94723425591,0.00772604421923469,0.77,,,,,,,41,20
2004-12-01,5802,1405525.4,6107.3486421008,0.0179003920620666,1.79,,,,,,,41,20
2005-01-01,5660.1,1423193.7,6332.15083778695,0.0368084759623005,3.68,,,,,,,41,20
2005-02-01,5764.5,1416363.6,6245.24822255199,-0.0137240279742516,-1.37,,,,,,,41,20
2005-03-01,5768.5,1420534.7,6298.31911439933,0.00849780344289666,0.85,,,,,,,41,20
2005-04-01,5844.1,1422702.3,6325.89852155052,0.00437885198419617,0.44,,,,,,,41,20
2005-05-01,5828.6,1423855.8,6340.57505142176,0.00232007039335824,0.23,,,,,,,41,20
2005-06-01,5875.9,1432755.9,6453.81526252448,0.0178596121305013,1.79,,,,,,,41,20
2005-07-01,5942.6,1426881,6379.06611181748,-0.0115821646059583,-1.16,,,,,,,41,20
2005-08-01,6022.9,1433307.6,6460.83480437968,0.0128182858005997,1.28,,,,,,,41,20
2005-09-01,6028.7,1427787.7,6390.60248774661,-0.0108704708848861,-1.09,,,,,,,41,20
2005-10-01,6029.5,1424694.4,6351.24495861727,-0.00615865706008257,-0.62,,,,,,,41,20
2005-11-01,6032.7,1424842.4,6353.12803310443,0.000296489034737675,0.03,,,,,,,41,20
2005-12-01,6061.7,1432698.6,6453.08620733452,0.0157336942855928,1.57,,,,,,,41,20
2006-01-01,6106.5,1419163.7,6280.87522844054,-0.0266866075178491,-2.67,,,,,,,41,20
2006-02-01,6166.3,1431563.2,6438.63997238367,0.025118273840046,2.51,,,,,,,41,20
2006-03-01,6235,1435841.6,6493.07609323422,0.00845459927624964,0.85,,,,,,,41,20
2006-04-01,6251.8,1431300.1,6435.29242577846,-0.00889927464672349,-0.89,,,,,,,41,20
2006-05-01,6290.7,1454744.8,6733.59050975955,0.0463534621653205,4.64,,,,,,,41,20
2006-06-01,6354.8,1449767.3,6670.25940665241,-0.00940525014334446,-0.94,,,,,,,41,20
2006-07-01,6351.6,1458324.2,6779.13292070112,0.0163222308775772,1.63,,,,,,,41,20
2006-08-01,6386.1,1462725.1,6835.12766739408,0.00825986853303471,0.83,,,,,,,41,20
2006-09-01,6437.3,1465979.5,6876.53494854966,0.00605801137454994,0.61,,,,,,,41,20
2006-10-01,6519.2,1471053.7,6941.09641181158,0.00938866213070613,0.94,,,,,,,41,20
2006-11-01,6495.3,1463981.8,6851.11726001583,-0.0129632476567587,-1.3,,,,,,,41,20
2006-12-01,6551.6,1483845.6,7103.85384784095,0.0368898353703755,3.69,,,,,,,41,20
2007-01-01,6609.8,1452006.6,6698.75108705177,-0.0570257735401326,-5.7,,,,,,,41,20
2007-02-01,6674.5,1479620.6,7050.09716062294,0.052449489316045,5.24,,,,,,,41,20
2007-03-01,6708.4,1491491.2,7201.13245796971,0.0214231511858241,2.14,,,,,,,41,20
2007-04-01,6765.9,1492696,7216.46170217333,0.00212872687637422,0.21,,,,,,,41,20
2007-05-01,6794.4,1499659.1,7305.05653975149,0.0122767695907656,1.23,,,,,,,41,20
2007-06-01,6864,1493511.8,7226.84151411,-0.0107069706053433,-1.07,,,,,,,41,20
2007-07-01,6944.2,1504977.2,7372.72125887435,0.0201858231537982,2.02,,,,,,,41,20
2007-08-01,6969.1,1504892.6,7371.64485278237,-0.000145998479284314,-0.01,,,,,,,41,20
2007-09-01,7067.9,1493271.1,7223.77897337311,-0.0200587361928392,-2.01,,,,,,,41,20
2007-10-01,7069.2,1520970.8,7576.21544886015,0.0487883802627582,4.88,,,,,,,41,20
2007-11-01,7071.5,1523977.1,7614.46603555448,0.00504877229964198,0.5,,,,,,,41,20
2007-12-01,7107.6,1516998.5,7525.67398409421,-0.0116609688776162,-1.17,,,,,,,41,20
2008-01-01,7098.1,1519267.1,7554.53846234812,0.00383546753618591,0.38,,,,,,,41,20
2008-02-01,7065.1,1532040.4,7717.05924171897,0.0215129991303707,2.15,,,,,,,41,20
2008-03-01,7181.2,1531619.1,7711.69884116869,-0.000694617001422428,-0.07,,,,,,,41,20
2008-04-01,7140.8,1536732.6,7776.76033704781,0.00843672674713354,0.84,,,,,,,41,20
2008-05-01,7198.7,1539581,7813.00188683995,0.0046602374538256,0.47,,,,,,,41,20
2008-06-01,7218.5,1541167.1,7833.18259254326,0.00258296439647647,0.26,,,,,,,41,20
2008-07-01,7353.3,1556335.4,8026.17609756787,0.0246379428469246,2.46,,,,,,,41,20
2008-08-01,7380.2,1548537.4,7926.95842965637,-0.0123617606573021,-1.24,,,,,,,41,20
2008-09-01,7333,1543972.5,7868.87703285602,-0.00732707220755173,-0.73,,,,,,,41,20
2008-10-01,7445.9,1542717.4,7852.9077977963,-0.00202941728445452,-0.2,,,,,,,41,20
2008-11-01,7521.3,1535847.1,7765.49369881549,-0.0111314307046027,-1.11,,,,,,,41,20
2008-12-01,7694.3,1533895.5,7740.66256253746,-0.00319762493424175,-0.32,,,,,,,41,20
2009-01-01,7772.2,1555715.3,8018.28626993618,0.0358656258628732,3.59,,,,,,,41,20
2009-02-01,7751.4,1519502.4,7557.53229631319,-0.0574628989427013,-5.75,,,,,,,41,20
2009-03-01,7873.7,1518471.6,7544.41693697962,-0.00173540235348613,-0.17,,,,,,,41,20
2009-04-01,7799.2,1521861,7587.54188743091,0.00571614093064177,0.57,,,,,,,41,20
2009-05-01,7897.6,1510943.2,7448.62951826907,-0.0183079541731377,-1.83,,,,,,,41,20
2009-06-01,7914.7,1515442.7,7505.87879972172,0.00768588118287192,0.77,,,,,,,41,20
2009-07-01,7797.1,1508722.2,7420.37067748535,-0.0113921533397976,-1.14,,,,,,,41,20
2009-08-01,7857.9,1511859.3,7460.28549487508,0.00537908672282937,0.54,,,,,,,41,20
2009-09-01,7899.9,1525067.7,7628.34225876867,0.0225268542348722,2.25,,,,,,,41,20
2009-10-01,7863.5,1518097.6,7539.65835685665,-0.0116255798315908,-1.16,,,,,,,41,20
2009-11-01,8029.7,1538087.4,7793.99810269112,0.0337335902764298,3.37,,,,,,,41,20
2009-12-01,7982.2,1540177.8,7820.59525747467,0.00341251748244261,0.34,,,,,,,41,20
2010-01-01,7953.9,1542464.1,7849.68494125847,0.0037196252748145,0.37,,,,,,,41,20
2010-02-01,7859,1546618.7,7902.54589574745,0.00673414982697456,0.67,,,,,,,41,20
2010-03-01,7918.6,1534921.3,7753.71430448971,-0.0188333725891844,-1.88,,,,,,,41,20
2010-04-01,8054.3,1547048.1,7908.00935645548,0.0198995018266831,1.99,,,,,,,41,20
2010-05-01,8066.9,1564619.5,8131.57864729159,0.0282712476375117,2.83,,,,,,,41,20
2010-06-01,8066.7,1563751,8120.52830815577,-0.00135894143254731,-0.14,,,,,,,41,20
2010-07-01,8088.1,1557512.9,8041.15799086945,-0.00977403369268502,-0.98,,,,,,,41,20
2010-08-01,8050.3,1572222,8228.30887559335,0.0232741210826107,2.33,,,,,,,41,20
2010-09-01,8044.4,1570938.9,8211.98338319822,-0.00198406411839494,-0.2,,,,,,,41,20
2010-10-01,8076.9,1577621.9,8297.01437507466,0.0103545012098316,1.04,,,,,,,41,20
2010-11-01,8114.1,1580263.4,8330.62343762765,0.00405074175283541,0.41,,,,,,,41,20
2010-12-01,8122.3,1578083.5,8302.88753171841,-0.00332939138551915,-0.33,,,,,,,41,20
2011-01-01,8272.6,1590274.1,8457.99434146987,0.018681068382406,1.87,,,,,,,41,20
2011-02-01,8298.9,1588455.6,8434.85669988266,-0.00273559435642635,-0.27,,,,,,,41,20
2011-03-01,8255.8,1587180.4,8418.63172295002,-0.00192356284284789,-0.19,,,,,,,41,20
2011-04-01,8296.3,1561905.4,8097.04586036179,-0.0381993028286948,-3.82,,,,,,,41,20
2011-05-01,8310.8,1582645.1,8360.9269410471,0.0325897969748578,3.26,,,,,,,41,20
2011-06-01,8334.3,1590508.8,8460.98054134918,0.0119668071503981,1.2,,,,,,,41,20
2011-07-01,8427.6,1591444.5,8472.88589808998,0.00140708948361469,0.14,,,,,,,41,20
2011-08-01,8461.7,1593092,8493.84782523594,0.00247400087739704,0.25,,,,,,,41,20
2011-09-01,8440.4,1590152.6,8456.44843910372,-0.00440311468979971,-0.44,,,,,,,41,20
2011-10-01,8451.4,1601407.2,8599.64607507149,0.0169335433189195,1.69,,,,,,,41,20
2011-11-01,8508.2,1594517.5,8511.98514065115,-0.0101935514153831,-1.02,,,,,,,41,20
2011-12-01,8480.6,1595368.1,8522.80772956183,0.00127145298445099,0.13,,,,,,,41,20
2012-01-01,8475,1596158.5,8532.86436520139,0.00117996744249807,0.12,,,,,,,41,20
2012-02-01,8515.2,1594788.6,8515.43447506649,-0.00204267751002602,-0.2,,,,,,,41,20
2012-03-01,8583.9,1604025.3,8632.95740827988,0.0138011669935936,1.38,,,,,,,41,20
2012-04-01,8609.2,1606630.8,8666.10842568735,0.00384005339533698,0.38,,,,,,,41,20
2012-05-01,8639.1,1614217,8762.63126132599,0.0111379676894582,1.11,,,,,,,41,20
2012-06-01,8737.5,1586961.7,8415.84909869095,-0.0395751175980184,-3.96,,,,,,,41,20
2012-07-01,8744.2,1597620.5,8551.46608750026,0.0161144748698506,1.61,,,,,,,41,20
2012-08-01,8759.8,1597063.3,8544.37656652561,-0.000829041582122134,-0.08,,,,,,,41,20
2012-09-01,8812,1607102.3,8672.10754474612,0.0149491279119085,1.49,,,,,,,41,20
2012-10-01,8874.5,1596179.4,8533.13028585531,-0.0160257766838926,-1.6,,,,,,,41,20
2012-11-01,8857.8,1609150.7,8698.17031352656,0.0193410884566964,1.93,,,,,,,41,20
2012-12-01,8840.9,1612014.2,8734.60398781029,0.00418865956522818,0.42,,,,,,,41,20
2013-01-01,8930.8,1610190.1,8711.39509475601,-0.00265712024113264,-0.27,,,,,,,41,20
2013-02-01,8978.1,1612251.6,8737.62454107552,0.00301093522153526,0.3,,,,,,,41,20
2013-03-01,9021,1605832,8655.94491284717,-0.00934803593864343,-0.93,,,,,,,41,20
2013-04-01,9013.8,1619483.8,8829.64326611648,0.0200669430106368,2.01,,,,,,,41,20
2013-05-01,9007.8,1614131.5,8761.54340410537,-0.00771264024589172,-0.77,,,,,,,41,20
2013-06-01,9035,1613137,8748.88990696021,-0.00144420869264118,-0.14,,,,,,,41,20
2013-07-01,9097.9,1622866.9,8872.68805866732,0.0141501553938428,1.42,,,,,,,41,20
2013-08-01,9126.4,1627291,8928.97799000961,0.00634418013685376,0.63,,,,,,,41,20
2013-09-01,9138.4,1614256.8,8763.13765568133,-0.0185732717130492,-1.86,,,,,,,41,20
2013-10-01,9156.1,1611779.3,8731.61524323573,-0.00359716047883329,-0.36,,,,,,,41,20
2013-11-01,9157.2,1610463.1,8714.86860377625,-0.00191793144715829,-0.19,,,,,,,41,20
2013-12-01,9411.5,1611853.1,8732.55423578407,0.00202936301301838,0.2,,,,,,,41,20
2014-01-01,9497.8,1607839,8681.48092971026,-0.00584861023416479,-0.58,,,,,,,41,20
2014-02-01,9423.6,1614101.1,8761.15661042693,0.0091776600515238,0.92,,,,,,,41,20
2014-03-01,9451.7,1622197.3,8864.16841896053,0.0117577864560716,1.18,,,,,,,41,20
2014-04-01,9465.6,1615557.5,8779.68708125871,-0.00953065574894816,-0.95,,,,,,,41,20
2014-05-01,9497.6,1619839.9,8834.17409601431,0.00620603151926774,0.62,,,,,,,41,20
2014-06-01,9579.1,1627211.3,8927.96392895132,0.0106167064309183,1.06,,,,,,,41,20
2014-07-01,9601.2,1625839.8,8910.5136812544,-0.00195456073028449,-0.2,,,,,,,41,20
2014-08-01,9635.1,1626894,8923.92676993256,0.00150531037356223,0.15,,,,,,,41,20
2014-09-01,9673.7,1622708.4,8870.67138767937,-0.00596770722420335,-0.6,,,,,,,41,20
2014-10-01,9698.3,1622966.9,8873.96040629378,0.0003707744848913,0.04,,,,,,,41,20
2014-11-01,9736.3,1624261.8,8890.43603570883,0.00185662642841731,0.19,,,,,,,41,20
2014-12-01,9736,1612280.1,8737.98716014906,-0.0171475139067934,-1.71,,,,,,,41,20
2015-01-01,9724.3,1643176.8,9131.10058925408,0.0449890142775536,4.5,,,,,,,41,20
2015-02-01,9813.8,1640243.8,9093.78263336996,-0.00408690666796943,-0.41,,,,,,,41,20
2015-03-01,9794.6,1649468.9,9211.15797425868,0.0129072076627399,1.29,,,,,,,41,20
2015-04-01,9816.5,1650527.5,9224.62704623241,0.00146225610410404,0.15,,,,,,,41,20
2015-05-01,9868.6,1647550.3,9186.74671269739,-0.00410643523528593,-0.41,,,,,,,41,20
2015-06-01,9886.9,1645801.5,9164.49589740582,-0.00242205603217638,-0.24,,,,,,,41,20
2015-07-01,9882.4,1652219.3,9246.15262337689,0.00891011648487754,0.89,,,,,,,41,20
2015-08-01,9938.6,1650005.7,9217.98793631753,-0.00304609800493159,-0.3,,,,,,,41,20
2015-09-01,9934.8,1661205.3,9360.48578109075,0.0154586712152009,1.55,,,,,,,41,20
2015-10-01,10012.6,1666878.4,9432.66733428755,0.00771130418707726,0.77,,,,,,,41,20
2015-11-01,10017.7,1664707.8,9405.04975670758,-0.00292786510975417,-0.29,,,,,,,41,20
2015-12-01,10063.4,1662188.7,9372.99804764938,-0.0034079255173893,-0.34,,,,,,,41,20
2016-01-01,10051.5,1673267.9,9513.96398588033,0.0150395783200137,1.5,,,,,,,41,20
2016-02-01,10061,1674921.9,9535.00861562201,0.00221197281941688,0.22,,,,,,,41,20
2016-03-01,10082.2,1665196.8,9411.27153660098,-0.0129771334257956,-1.3,,,,,,,41,20
2016-04-01,10049.4,1644530.8,9148.32817611637,-0.0279391960440202,-2.79,,,,,,,41,20
2016-05-01,10095.4,1671781.7,9495.05435545586,0.0379004964256403,3.79,,,,,,,41,20
2016-06-01,10084.7,1666719.3,9430.64302921386,-0.00678367114401919,-0.68,,,,,,,41,20
2016-07-01,10116.5,1671714.8,9494.20315489376,0.0067397446264273,0.67,,,,,,,41,20
2016-08-01,10225.5,1674903.2,9534.77068661587,0.00427287377995487,0.43,,,,,,,41,20
2016-09-01,10238.7,1671317.5,9489.14811777382,-0.00478486272418518,-0.48,,,,,,,41,20
2016-10-01,10270.1,1676711,9557.77218700704,0.00723184719866265,0.72,,,,,,,41,20
2016-11-01,10319.9,1675853.1,9546.85671671963,-0.00114205173275143,-0.11,,,,,,,41,20
2016-12-01,10363.3,1684187.8,9652.90307434234,0.0111079867195441,1.11,,,,,,,41,20
2017-01-01,10393.4,1705258,9920.9892639331,0.0277725972721448,2.78,,,,,,,41,20
2017-02-01,10424.4,1673454.7,9516.34073124657,-0.040787115268595,-4.08,,,,,,,41,20
2017-03-01,10359.4,1689041.3,9714.65646639267,0.020839495006199,2.08,,,,,,,41,20
2017-04-01,10452.8,1678310.7,9578.12593198755,-0.0140540774527062,-1.41,,,,,,,41,20
2017-05-01,10471.6,1719257.8,10099.1153869425,0.0543936735280364,5.44,,,,,,,41,20
2017-06-01,10453.5,1716502.6,10064.0596651382,-0.00347116756875546,-0.35,,,,,,,41,20
2017-07-01,10505.7,1710341.4,9985.66778317666,-0.00778929026356201,-0.78,,,,,,,41,20
2017-08-01,10468.4,1716538.5,10064.5164379361,0.00789618245584996,0.79,,,,,,,41,20
2017-09-01,10538,1725732.8,10181.4998957559,0.0116233560291914,1.16,,,,,,,41,20
2017-10-01,10567.1,1728910.2,10221.9274692391,0.00397068937750965,0.4,,,,,,,41,20
2017-11-01,10569.1,1736555.9,10319.2073517155,0.0095167846542775,0.95,,,,,,,41,20
2017-12-01,10654.9,1732998.3,10273.9423125565,-0.00438648411803434,-0.44,,,,,,,41,20
2018-01-01,10665.4,1710763.4,9991.03709016032,-0.0275361894966458,-2.75,,,,,,,41,20
2018-02-01,10702.7,1733734.5,10283.3093357825,0.0292534441604685,2.93,,,,,,,41,20
2018-03-01,10788.1,1737825.4,10335.3598048334,0.00506164575539939,0.51,,,,,,,41,20
2018-04-01,10823.5,1758618.1,10599.9152297608,0.0255971180416582,2.56,,,,,,,41,20
2018-05-01,10859.9,1734908.5,10298.2466969172,-0.028459523147564,-2.85,,,,,,,41,20
2018-06-01,10894.5,1747219.1,10454.8803238204,0.0152097372992725,1.52,10861.4724745655,10912.0484361112,10963.1205122518,10860.9763599707,10990.1564362436,10833.9404359789,41,20
2018-07-01,10927.1,1751160.3,10505.0260884745,0.00479639776840497,0.48,10915.4826062532,10912.0484361112,10963.1205122518,10860.9763599707,10990.1564362436,10833.9404359789,41,20
2018-08-01,10919.6,1751930.9,10514.830799284,0.000933335217536455,0.09,10974.8101549692,10912.0484361112,10963.1205122518,10860.9763599707,10990.1564362436,10833.9404359789,41,20
2018-09-01,10966.7,1758351.9,10596.5282403791,0.00776973425960166,0.78,11048.2504277826,10912.0484361112,10963.1205122518,10860.9763599707,10990.1564362436,10833.9404359789,41,20
2018-10-01,,1764442.6,10674.023117264,0.00731323270480342,0.73,11113.409984062,10912.0484361112,10963.1205122518,10860.9763599707,10990.1564362436,10833.9404359789,41,20
1982-01-01,,970440.3,475.606268007619,,,,,,,,,42,20
1982-02-01,,972232.5,485.076745712975,0.0199124324938544,1.99,,,,,,,42,20
1982-03-01,,971570.8,481.580140926883,-0.00720835376462397,-0.72,,,,,,,42,20
1982-04-01,653.9,966272.7,453.583523400521,-0.0581349087038313,-5.81,,,,,,,42,20
1982-05-01,648.7,962862,435.56044656219,-0.0397348578784599,-3.97,,,,,,,42,20
1982-06-01,655.9,958856.4,414.393754509644,-0.0485964513527599,-4.86,,,,,,,42,20
1982-07-01,660.9,958188.8,410.865972500887,-0.00851311577543464,-0.85,,,,,,,42,20
1982-08-01,659.1,953407.2,385.598683026537,-0.0614976444034813,-6.15,,,,,,,42,20
1982-09-01,661.2,949864.3,366.877025029492,-0.0485521834517161,-4.86,,,,,,,42,20
1982-10-01,649.7,955745,397.952261187223,0.0847020501085686,8.47,,,,,,,42,20
1982-11-01,658,941040,320.246996899054,-0.195262778646737,-19.53,,,,,,,42,20
1982-12-01,670.3,931746.2,271.136001642924,-0.153353491934882,-15.34,,,,,,,42,20
1983-01-01,703.4,924587.3,233.30640514428,-0.139522587444749,-13.95,,,,,,,42,20
1983-02-01,712.6,925154.7,236.304702795222,0.0128513302028191,1.29,,,,,,,42,20
1983-03-01,727.6,927272.5,247.495740449726,0.0473585058702904,4.74,,,,,,,42,20
1983-04-01,723.5,919270.5,205.210971674893,-0.1708504909943,-17.09,,,,,,,42,20
1983-05-01,709.8,921621.7,217.635359120955,0.0605444599021983,6.05,,,,,,,42,20
1983-06-01,714.2,925138.9,236.221211249778,0.0853990463860899,8.54,,,,,,,42,20
1983-07-01,706.4,927560.9,249.019725367829,0.0541802069777622,5.42,,,,,,,42,20
1983-08-01,732.8,935782.9,292.467034648845,0.174473364376414,17.45,,,,,,,42,20
1983-09-01,727.2,937605.8,302.099739597563,0.0329360365700148,3.29,,,,,,,42,20
1983-10-01,740,943154.3,331.41953959096,0.0970533772470482,9.71,,,,,,,42,20
1983-11-01,743.9,953669.4,386.984219938904,0.167656621623825,16.77,,,,,,,42,20
1983-12-01,750.8,953587.7,386.552494669109,-0.00111561466217864,-0.11,,,,,,,42,20
1984-01-01,771.5,964124.3,442.230786930158,0.144038113914412,14.4,,,,,,,42,20
1984-02-01,768.6,952403.6,380.295384608338,-0.140052217421943,-14.01,,,,,,,42,20
1984-03-01,774,963777,440.395558212899,0.158035506180169,15.8,,,,,,,42,20
1984-04-01,734.3,976594.2,508.125168103026,0.153792672580464,15.38,,,,,,,42,20
1984-05-01,741.6,976921.3,509.853654464717,0.00340169405137612,0.34,,,,,,,42,20
1984-06-01,732,975316,501.370807762112,-0.0166378070026986,-1.66,,,,,,,42,20
1984-07-01,763.2,975740.3,503.612925656535,0.00447197535179624,0.45,,,,,,,42,20
1984-08-01,749.8,979695.5,524.513290247664,0.0415008502092796,4.15,,,,,,,42,20
1984-09-01,751.2,977459.6,512.698179712342,-0.0225258554072918,-2.25,,,,,,,42,20
1984-10-01,762.5,979184.1,521.810911998295,0.0177740679537146,1.78,,,,,,,42,20
1984-11-01,775.9,977215.2,511.406702895474,-0.0199386575933745,-1.99,,,,,,,42,20
1984-12-01,778.3,982834.8,541.10221484337,0.0580663330765235,5.81,,,,,,,42,20
1985-01-01,764.3,983321.9,543.676185209555,0.00475690229235294,0.48,,,,,,,42,20
1985-02-01,766.7,985203.7,553.620133957428,0.0182902047549503,1.83,,,,,,,42,20
1985-03-01,793,985622.7,555.834245194201,0.00399933293781343,0.4,,,,,,,42,20
1985-04-01,814,984746,551.201521277069,-0.0083347220096411,-0.83,,,,,,,42,20
1985-05-01,831.3,997342.2,617.763306385986,0.120757622284317,12.08,,,,,,,42,20
1985-06-01,830.2,995366.5,607.323164212975,-0.0168999065905797,-1.69,,,,,,,42,20
1985-07-01,834.1,998378.5,623.239400597603,0.0262071946576479,2.62,,,,,,,42,20
1985-08-01,832.6,1006107.6,664.082090717269,0.0655329077085043,6.55,,,,,,,42,20
1985-09-01,850.7,1009775.3,683.463226237821,0.0291848489689253,2.92,,,,,,,42,20
1985-10-01,864.6,1010381,686.66391162234,0.00468303964521563,0.47,,,,,,,42,20
1985-11-01,890.7,1022781.1,752.189450398247,0.0954259247746016,9.54,,,,,,,42,20
1985-12-01,895.1,1023081.2,753.775261334179,0.00210826000696072,0.21,,,,,,,42,20
1986-01-01,870.7,1037264.3,828.722662485185,0.099429372381297,9.94,,,,,,,42,20
1986-02-01,875.1,1030934.5,795.274258412334,-0.0403613966251928,-4.04,,,,,,,42,20
